user_id,item_id,rating,timestamp,genre_id
70,576,2,884065248,1
70,576,2,884065248,2
70,576,2,884065248,6
561,582,4,885808796,8
561,582,4,885808796,14
542,721,2,886533003,5
452,491,4,875261100,1
452,491,4,875261100,2
342,194,3,875318858,5
342,194,3,875318858,6
523,792,4,883702263,5
543,175,3,874864182,15
59,61,4,888204597,8
442,665,2,883390139,1
442,665,2,883390139,11
442,665,2,883390139,15
442,665,2,883390139,16
21,854,5,874951657,5
21,854,5,874951657,11
472,177,4,875981358,1
472,177,4,875981358,18
334,937,3,891544367,8
417,855,2,879647450,1
417,855,2,879647450,8
417,855,2,879647450,13
417,855,2,879647450,14
417,855,2,879647450,16
456,608,4,881373168,13
456,608,4,881373168,14
456,608,4,881373168,16
409,382,4,881108170,5
409,382,4,881108170,8
479,304,4,879459692,2
479,304,4,879459692,4
296,294,1,884196374,5
551,237,4,892777825,8
551,237,4,892777825,14
318,842,2,884495742,4
318,842,2,884495742,5
318,842,2,884495742,8
454,603,4,881959876,13
454,603,4,881959876,16
403,845,4,879786052,5
336,100,3,877756934,6
336,100,3,877756934,8
336,100,3,877756934,16
194,73,3,879527145,1
194,73,3,879527145,5
194,73,3,879527145,18
311,519,3,884365548,2
373,173,5,877098751,1
373,173,5,877098751,2
373,173,5,877098751,5
373,173,5,877098751,14
426,488,5,879442785,10
23,203,4,874786746,18
560,203,4,879975613,18
164,100,5,889401998,6
164,100,5,889401998,8
164,100,5,889401998,16
537,516,3,886030966,5
457,744,3,882393457,8
457,744,3,882393457,17
234,873,3,891034007,5
234,873,3,891034007,14
367,672,4,876689991,11
521,474,3,884477677,15
521,474,3,884477677,17
399,58,3,882344942,8
237,238,4,879376435,5
130,215,5,875802035,8
277,50,3,879543652,1
277,50,3,879543652,2
277,50,3,879543652,14
277,50,3,879543652,15
277,50,3,879543652,17
483,612,3,878953751,8
158,92,4,880134407,1
158,92,4,880134407,6
158,92,4,880134407,14
1,234,4,876892355,1
1,234,4,876892355,11
92,450,2,875907134,1
92,450,2,875907134,2
92,450,2,875907134,15
417,214,5,879647254,8
417,214,5,879647254,12
417,214,5,879647254,17
116,358,2,876452094,1
116,358,2,876452094,2
116,358,2,876452094,15
116,358,2,876452094,16
16,234,5,877720185,1
16,234,5,877720185,11
392,328,3,891037634,1
392,328,3,891037634,13
392,328,3,891037634,14
392,328,3,891037634,16
450,153,5,882374422,5
426,204,3,879442128,5
426,204,3,879442128,15
500,252,2,883865889,1
500,252,2,883865889,2
500,252,2,883865889,15
500,252,2,883865889,16
57,109,4,883697293,5
57,109,4,883697293,15
401,9,3,891032218,8
87,1049,3,879876812,5
131,293,3,883681442,6
131,293,3,883681442,8
379,659,5,880568307,5
379,659,5,880568307,13
379,659,5,880568307,16
528,193,4,886101873,8
452,1089,1,876215899,1
452,1089,1,876215899,14
452,1089,1,876215899,16
399,180,3,882345001,8
399,180,3,882345001,17
567,302,4,882426300,6
567,302,4,882426300,10
567,302,4,882426300,13
567,302,4,882426300,16
234,178,5,892078890,8
347,508,3,881652629,8
64,969,3,889737889,3
64,969,3,889737889,4
267,235,3,878970578,1
267,235,3,878970578,5
267,235,3,878970578,15
267,235,3,878970578,17
244,3,5,880602451,16
378,1400,3,880057088,8
378,1400,3,880057088,14
297,13,3,874955210,5
450,381,2,882374497,5
450,381,2,882374497,14
141,292,1,884584906,8
496,99,3,876066598,3
496,99,3,876066598,4
496,99,3,876066598,12
181,282,4,878962816,8
507,245,5,889964809,1
507,245,5,889964809,8
507,245,5,889964809,16
507,245,5,889964809,17
545,447,3,879899978,11
496,509,3,876067272,8
503,405,3,879438685,1
503,405,3,879438685,2
503,405,3,879438685,13
406,20,3,879446529,8
406,20,3,879446529,14
13,13,5,882141617,5
290,228,4,880473556,1
290,228,4,880473556,2
290,228,4,880473556,15
116,252,2,876453376,1
116,252,2,876453376,2
116,252,2,876453376,15
116,252,2,876453376,16
531,289,3,887048862,8
531,289,3,887048862,12
363,317,5,891495596,8
514,204,5,875318331,5
514,204,5,875318331,15
174,553,5,886513674,8
174,553,5,886513674,14
472,229,5,875982560,1
472,229,5,875982560,2
472,229,5,875982560,15
401,451,2,891033343,5
401,451,2,891033343,12
401,451,2,891033343,14
532,1496,2,874795634,5
532,1496,2,874795634,6
161,132,1,891171458,2
161,132,1,891171458,4
161,132,1,891171458,8
161,132,1,891171458,12
109,125,5,880564534,8
109,125,5,880564534,14
551,582,5,892783749,8
551,582,5,892783749,14
207,514,4,877878343,5
207,514,4,877878343,14
95,89,3,879196353,10
95,89,3,879196353,15
299,255,2,877878036,5
299,255,2,877878036,14
538,956,3,877107914,8
3,258,2,889237026,8
3,258,2,889237026,15
327,1101,4,887746665,8
327,1101,4,887746665,13
405,1518,2,885546577,8
576,280,5,886985003,8
576,280,5,886985003,14
347,258,4,881652077,8
347,258,4,881652077,15
534,930,4,877808002,1
534,930,4,877808002,2
534,930,4,877808002,16
339,498,4,891033044,1
339,498,4,891033044,2
339,498,4,891033044,14
339,498,4,891033044,17
425,144,4,878738335,1
425,144,4,878738335,16
562,56,1,879195156,6
562,56,1,879195156,8
327,273,2,887745911,1
327,273,2,887745911,6
327,273,2,887745911,16
215,99,4,891435731,3
215,99,4,891435731,4
215,99,4,891435731,12
194,624,2,879525695,3
194,624,2,879525695,4
194,624,2,879525695,12
59,234,5,888204928,1
59,234,5,888204928,11
497,1052,2,879309869,5
497,1052,2,879309869,11
84,597,3,883452200,1
84,597,3,883452200,16
276,323,3,874786392,1
276,323,3,874786392,16
406,274,3,879539987,5
406,274,3,879539987,14
561,469,4,885809099,8
540,245,3,882157172,1
540,245,3,882157172,8
540,245,3,882157172,16
540,245,3,882157172,17
314,1014,3,877886317,5
222,284,3,877563462,5
222,284,3,877563462,14
405,397,4,885548094,1
293,550,1,888906781,1
293,550,1,888906781,16
284,345,4,885328728,5
284,345,4,885328728,8
481,238,4,885828245,5
553,427,5,879948508,8
548,255,4,891043852,5
548,255,4,891043852,14
474,419,4,887925916,4
474,419,4,887925916,5
474,419,4,887925916,12
279,81,4,875732652,5
279,81,4,875732652,14
429,132,3,882385636,2
429,132,3,882385636,4
429,132,3,882385636,8
429,132,3,882385636,12
545,810,4,879899523,1
157,313,5,886889616,1
157,313,5,886889616,8
157,313,5,886889616,14
291,975,2,874834146,16
291,164,4,874834875,1
291,164,4,874834875,2
291,164,4,874834875,15
291,164,4,874834875,16
562,636,2,879195007,1
562,636,2,879195007,2
562,636,2,879195007,15
562,636,2,879195007,16
500,1324,2,883865985,8
500,1324,2,883865985,16
534,24,5,877807780,1
534,24,5,877807780,2
534,24,5,877807780,6
1,105,2,875240739,5
229,300,2,891632142,1
229,300,2,891632142,16
299,652,3,877880522,5
299,652,3,877880522,8
374,458,5,880393710,8
211,491,3,879459876,1
211,491,3,879459876,2
524,707,4,884634995,8
379,174,5,880525368,1
379,174,5,880525368,2
222,569,2,878184866,8
222,569,2,878184866,11
201,521,2,884111637,8
201,521,2,884111637,17
84,117,4,883450553,1
84,117,4,883450553,2
84,117,4,883450553,16
151,609,4,879525075,5
455,191,5,879111422,8
455,191,5,879111422,13
337,250,3,875185219,1
337,250,3,875185219,15
277,1283,2,879543592,5
1,147,3,875240993,1
1,147,3,875240993,16
424,427,4,880859346,8
13,790,2,882141841,5
508,443,4,883777071,11
326,423,3,879876159,4
326,423,3,879876159,8
326,423,3,879876159,9
326,423,3,879876159,15
62,98,4,879373543,8
62,98,4,879373543,16
57,871,3,883697536,5
459,687,3,879561782,5
459,687,3,879561782,17
361,56,4,879440516,6
361,56,4,879440516,8
115,23,5,881171348,8
115,23,5,881171348,16
197,245,4,891409352,1
197,245,4,891409352,8
197,245,4,891409352,16
197,245,4,891409352,17
577,284,4,880470732,5
577,284,4,880470732,14
251,275,4,886271675,8
251,275,4,886271675,14
472,655,5,875982397,2
472,655,5,875982397,5
472,655,5,875982397,8
484,924,5,880937157,2
484,924,5,880937157,8
125,181,5,879454139,1
125,181,5,879454139,2
125,181,5,879454139,14
125,181,5,879454139,15
125,181,5,879454139,17
95,77,4,880571746,8
95,77,4,880571746,16
239,498,4,889179623,1
239,498,4,889179623,2
239,498,4,889179623,14
239,498,4,889179623,17
307,395,3,877121789,5
436,179,3,887770015,15
532,1046,4,874790629,16
151,215,3,879524420,8
71,248,3,877319446,5
71,248,3,877319446,6
332,123,4,887916653,5
332,123,4,887916653,11
276,358,3,874786419,1
276,358,3,874786419,2
276,358,3,874786419,15
276,358,3,874786419,16
109,986,2,880572382,16
216,11,5,880234346,6
216,11,5,880234346,16
493,746,4,884131143,5
567,7,4,882426622,8
567,7,4,882426622,15
14,428,4,879119497,5
478,98,5,889388862,8
478,98,5,889388862,16
52,815,4,882922357,8
52,815,4,882922357,14
58,640,5,884304767,8
486,258,5,879874064,8
486,258,5,879874064,15
299,634,2,877880852,7
564,333,3,888718521,13
564,333,3,888718521,16
83,25,2,883867729,5
399,43,3,882348664,8
399,43,3,882348664,16
130,250,3,876250833,1
130,250,3,876250833,15
381,16,4,892697266,5
381,16,4,892697266,14
500,498,4,883873911,1
500,498,4,883873911,2
500,498,4,883873911,14
500,498,4,883873911,17
561,501,3,885808620,3
561,501,3,885808620,4
561,501,3,885808620,12
95,705,5,880570964,12
95,705,5,880570964,14
495,1119,4,888634784,8
495,1119,4,888634784,14
457,230,4,882392853,1
457,230,4,882392853,2
457,230,4,882392853,15
334,13,3,891545089,5
253,895,4,891627893,11
253,895,4,891627893,16
72,228,1,880037204,1
72,228,1,880037204,2
72,228,1,880037204,15
342,326,1,874984002,1
342,326,1,874984002,8
342,326,1,874984002,17
506,1073,4,874873247,16
486,127,5,879874448,1
486,127,5,879874448,6
486,127,5,879874448,8
421,333,4,892241236,13
421,333,4,892241236,16
509,310,1,883590443,8
534,595,4,877807747,16
378,756,3,880057088,5
447,1,3,878854273,3
447,1,3,878854273,4
447,1,3,878854273,5
467,276,5,879532460,8
467,276,5,879532460,14
137,1,3,881433048,3
137,1,3,881433048,4
137,1,3,881433048,5
537,327,2,886028730,6
537,327,2,886028730,8
537,327,2,886028730,13
334,127,4,891544840,1
334,127,4,891544840,6
334,127,4,891544840,8
551,91,1,892783025,4
551,91,1,892783025,5
551,91,1,892783025,12
354,169,3,891217511,3
354,169,3,891217511,5
226,182,1,883889322,6
226,182,1,883889322,8
505,402,5,889333937,5
505,402,5,889333937,14
505,402,5,889333937,16
424,333,5,880859228,13
424,333,5,880859228,16
401,172,3,891032896,1
401,172,3,891032896,2
401,172,3,891032896,8
401,172,3,891032896,14
401,172,3,891032896,15
401,172,3,891032896,17
291,55,4,874834735,6
291,55,4,874834735,8
291,55,4,874834735,14
291,55,4,874834735,16
291,1217,3,874834850,16
405,1442,1,885546835,8
87,127,4,879876194,1
87,127,4,879876194,6
87,127,4,879876194,8
523,1009,5,883701154,8
280,729,2,891700963,8
188,468,4,875073329,8
472,473,4,875978867,3
472,473,4,875978867,4
472,473,4,875978867,12
452,513,4,875561734,13
452,513,4,875561734,16
466,302,5,890284651,6
466,302,5,890284651,10
466,302,5,890284651,13
466,302,5,890284651,16
479,181,5,879460028,1
479,181,5,879460028,2
479,181,5,879460028,14
479,181,5,879460028,15
479,181,5,879460028,17
294,269,5,877818457,5
385,508,2,879439728,8
442,177,4,883390366,1
442,177,4,883390366,18
158,544,2,880132638,6
158,544,2,880132638,8
158,544,2,880132638,14
368,672,2,889783453,11
416,689,4,885114578,1
416,689,4,885114578,16
488,259,1,891293051,4
488,259,1,891293051,5
13,871,2,882141924,5
546,118,5,885141260,1
546,118,5,885141260,2
546,118,5,885141260,16
521,173,4,884477896,1
521,173,4,884477896,2
521,173,4,884477896,5
521,173,4,884477896,14
519,243,1,883250021,4
519,243,1,883250021,5
85,143,4,879456247,12
417,183,4,879647298,1
417,183,4,879647298,11
417,183,4,879647298,15
417,183,4,879647298,16
276,634,4,874795888,7
472,748,5,875977682,1
472,748,5,875977682,14
472,748,5,875977682,16
200,760,4,876042753,15
533,283,3,879365733,8
533,283,3,879365733,14
280,174,3,891700588,1
280,174,3,891700588,2
168,325,1,884287073,8
168,325,1,884287073,16
1,99,3,875072547,3
1,99,3,875072547,4
1,99,3,875072547,12
28,227,4,881961393,1
28,227,4,881961393,2
28,227,4,881961393,15
77,127,2,884732927,1
77,127,2,884732927,6
77,127,2,884732927,8
572,300,4,879449243,1
572,300,4,879449243,16
392,172,5,891038401,1
392,172,5,891038401,2
392,172,5,891038401,8
392,172,5,891038401,14
392,172,5,891038401,15
392,172,5,891038401,17
454,661,4,881959991,18
474,132,4,887924683,2
474,132,4,887924683,4
474,132,4,887924683,8
474,132,4,887924683,12
94,686,4,891720540,1
94,686,4,891720540,8
195,143,5,875771441,12
559,188,5,891034609,1
559,188,5,891034609,8
559,188,5,891034609,17
393,64,4,887745973,8
504,1439,4,887840517,6
504,1439,4,887840517,8
49,433,5,888068739,5
536,271,3,882317149,1
536,271,3,882317149,2
536,271,3,882317149,15
536,271,3,882317149,17
301,109,5,882074236,5
301,109,5,882074236,15
537,151,2,886030177,2
537,151,2,886030177,4
537,151,2,886030177,5
72,241,4,880037242,1
72,241,4,880037242,14
72,241,4,880037242,17
503,233,5,879454811,1
435,385,5,884131771,1
435,385,5,884131771,2
435,385,5,884131771,5
435,385,5,884131771,14
493,235,2,884130593,1
493,235,2,884130593,5
493,235,2,884130593,15
493,235,2,884130593,17
407,181,3,875045027,1
407,181,3,875045027,2
407,181,3,875045027,14
407,181,3,875045027,15
407,181,3,875045027,17
560,319,4,879975173,5
560,319,4,879975173,12
560,319,4,879975173,14
498,98,4,881957681,8
498,98,4,881957681,16
280,315,5,891700184,8
280,315,5,891700184,16
108,748,3,879879662,1
108,748,3,879879662,14
108,748,3,879879662,16
113,237,3,875076246,8
113,237,3,875076246,14
504,237,3,887831753,8
504,237,3,887831753,14
551,316,5,892696165,5
551,316,5,892696165,8
385,256,4,879439728,5
385,256,4,879439728,14
546,286,2,885139580,8
546,286,2,885139580,14
546,286,2,885139580,17
493,343,3,884130074,1
493,343,3,884130074,11
493,343,3,884130074,15
379,205,5,880524973,8
379,205,5,880524973,17
311,621,4,884365579,18
102,436,2,888803051,11
394,98,5,880887088,8
394,98,5,880887088,16
564,750,3,888718771,8
332,679,5,887939021,1
332,679,5,887939021,2
455,24,3,879111662,1
455,24,3,879111662,2
455,24,3,879111662,6
576,825,4,886986304,1
576,825,4,886986304,15
576,825,4,886986304,16
87,1181,3,879875940,1
87,1181,3,879875940,5
16,531,5,877722736,8
16,531,5,877722736,14
378,203,4,880055239,18
349,121,2,879465712,1
349,121,2,879465712,15
349,121,2,879465712,17
278,315,4,891294932,8
278,315,4,891294932,16
262,486,5,879794296,5
262,486,5,879794296,14
311,416,4,884365853,4
311,416,4,884365853,8
288,880,1,886373007,8
398,502,3,875717717,5
398,502,3,875717717,17
334,221,5,891544904,8
301,568,4,882076538,1
301,568,4,882076538,14
301,568,4,882076538,16
299,249,3,877878414,5
236,692,4,890116670,5
236,692,4,890116670,8
236,692,4,890116670,14
64,196,4,889737992,8
6,530,4,883601203,2
381,479,5,892696929,13
381,479,5,892696929,16
200,758,3,884127370,15
200,758,3,884127370,16
276,433,4,874791960,5
346,100,3,874948426,6
346,100,3,874948426,8
346,100,3,874948426,16
1,1,5,874965758,3
1,1,5,874965758,4
1,1,5,874965758,5
405,651,5,885545167,1
405,651,5,885545167,8
405,651,5,885545167,17
543,1194,4,875659174,6
543,1194,4,875659174,8
87,435,5,879875818,1
87,435,5,879875818,5
87,435,5,879875818,18
533,234,2,879191373,1
533,234,2,879191373,11
378,126,4,880057018,8
18,98,5,880129527,8
18,98,5,880129527,16
42,237,4,881105882,8
42,237,4,881105882,14
92,5,4,875654432,6
92,5,4,875654432,8
92,5,4,875654432,16
320,808,4,884749359,1
320,808,4,884749359,8
394,265,4,880888390,1
394,265,4,880888390,16
514,682,4,875463891,11
514,682,4,875463891,13
514,682,4,875463891,16
526,346,3,885681860,6
526,346,3,885681860,8
489,260,3,891366693,1
489,260,3,891366693,13
489,260,3,891366693,15
489,260,3,891366693,16
276,241,4,874792402,1
276,241,4,874792402,14
276,241,4,874792402,17
357,273,5,878951457,1
357,273,5,878951457,6
357,273,5,878951457,16
387,127,4,886479575,1
387,127,4,886479575,6
387,127,4,886479575,8
59,651,5,888204997,1
59,651,5,888204997,8
59,651,5,888204997,17
435,211,4,884131627,5
435,211,4,884131627,17
437,134,5,880139951,8
557,257,2,880485764,1
557,257,2,880485764,2
557,257,2,880485764,5
557,257,2,880485764,15
222,175,3,878181739,15
184,694,5,889908824,14
405,606,3,885545070,8
210,657,4,887736429,10
210,657,4,887736429,16
181,307,1,878962006,6
181,307,1,878962006,11
181,307,1,878962006,13
181,307,1,878962006,16
498,1007,3,881954219,5
246,198,4,884922196,16
343,57,5,876404426,8
551,566,5,892783212,1
551,566,5,892783212,2
551,566,5,892783212,16
243,458,4,879987397,8
361,83,3,879440345,5
361,83,3,879440345,14
524,237,3,884322169,8
524,237,3,884322169,14
588,31,3,890015722,8
588,31,3,890015722,16
588,31,3,890015722,17
151,132,5,879524669,2
151,132,5,879524669,4
151,132,5,879524669,8
151,132,5,879524669,12
500,584,1,883874528,4
500,584,1,883874528,8
506,490,3,874873529,5
506,490,3,874873529,14
506,490,3,874873529,16
361,23,5,879441215,8
361,23,5,879441215,16
145,515,5,875270394,1
145,515,5,875270394,8
145,515,5,875270394,17
77,641,5,884733621,8
77,641,5,884733621,17
569,1,4,879793399,3
569,1,4,879793399,4
569,1,4,879793399,5
429,157,4,882384920,8
429,157,4,882384920,17
387,229,2,886483195,1
387,229,2,886483195,2
387,229,2,886483195,15
506,28,4,874874308,1
506,28,4,874874308,8
506,28,4,874874308,16
249,135,5,879572668,8
249,135,5,879572668,13
249,135,5,879572668,15
249,135,5,879572668,16
393,1063,4,889554540,4
393,1063,4,889554540,8
496,625,4,876067306,3
496,625,4,876067306,4
323,873,3,878738949,5
323,873,3,878738949,14
269,523,5,891447593,5
269,523,5,891447593,8
373,214,4,877100326,8
373,214,4,877100326,12
373,214,4,877100326,17
450,1033,3,882468401,2
450,1033,3,882468401,4
488,28,4,891293805,1
488,28,4,891293805,8
488,28,4,891293805,16
336,998,1,877757062,5
438,100,4,879868024,6
438,100,4,879868024,8
438,100,4,879868024,16
14,210,5,879119739,1
14,210,5,879119739,2
378,1042,3,880056287,13
378,1042,3,880056287,16
553,131,5,879948655,8
553,131,5,879948655,14
380,182,3,885478391,6
380,182,3,885478391,8
479,190,4,879461354,8
479,190,4,879461354,17
246,235,3,884921965,1
246,235,3,884921965,5
246,235,3,884921965,15
246,235,3,884921965,17
177,135,5,880130712,8
177,135,5,880130712,13
177,135,5,880130712,15
177,135,5,880130712,16
458,469,4,886397377,8
93,283,4,888705146,8
93,283,4,888705146,14
363,650,2,891495197,8
493,265,5,884131048,1
493,265,5,884131048,16
85,955,4,879454400,8
85,955,4,879454400,14
160,933,3,876767621,8
20,174,4,879669087,1
20,174,4,879669087,2
347,181,5,881652377,1
347,181,5,881652377,2
347,181,5,881652377,14
347,181,5,881652377,15
347,181,5,881652377,17
567,1131,4,882426601,16
59,410,3,888203270,5
535,283,4,879618160,8
535,283,4,879618160,14
503,654,5,879454753,10
503,654,5,879454753,13
503,654,5,879454753,16
524,866,2,884626810,5
524,866,2,884626810,14
557,508,4,880485956,8
305,135,3,886323189,8
305,135,3,886323189,13
305,135,3,886323189,15
305,135,3,886323189,16
457,549,4,882398178,8
457,549,4,882398178,14
457,549,4,882398178,17
380,956,4,885478271,8
272,205,5,879454726,8
272,205,5,879454726,17
387,8,4,886480108,4
387,8,4,886480108,5
387,8,4,886480108,8
276,24,4,874792366,1
276,24,4,874792366,2
276,24,4,874792366,6
504,51,4,887839260,8
504,51,4,887839260,14
504,51,4,887839260,17
504,51,4,887839260,18
13,551,1,882397084,11
449,410,3,879959134,5
328,97,3,885046174,2
328,97,3,885046174,8
328,97,3,885046174,18
184,639,3,889909590,8
399,117,2,882347620,1
399,117,2,882347620,2
399,117,2,882347620,16
568,835,4,877907157,5
568,835,4,877907157,12
568,835,4,877907157,14
574,315,3,891278860,8
574,315,3,891278860,16
199,100,3,883782807,6
199,100,3,883782807,8
199,100,3,883782807,16
569,283,4,879793847,8
569,283,4,879793847,14
450,199,5,882371732,8
450,199,5,882371732,17
193,23,4,889126609,8
193,23,4,889126609,16
529,323,4,882535091,1
529,323,4,882535091,16
305,251,5,886321764,5
290,176,4,880473971,1
290,176,4,880473971,15
290,176,4,880473971,16
290,176,4,880473971,17
468,475,4,875280041,8
268,184,4,875310524,1
268,184,4,875310524,2
268,184,4,875310524,5
268,184,4,875310524,11
268,184,4,875310524,15
346,183,4,874948382,1
346,183,4,874948382,11
346,183,4,874948382,15
346,183,4,874948382,16
24,289,3,875245985,8
24,289,3,875245985,12
12,591,5,879959212,8
12,591,5,879959212,16
514,408,5,875311225,3
514,408,5,875311225,5
514,408,5,875311225,16
474,7,5,887915414,8
474,7,5,887915414,15
363,380,4,891496481,1
363,380,4,891496481,2
363,380,4,891496481,15
91,127,5,891439018,1
91,127,5,891439018,6
91,127,5,891439018,8
536,21,3,882320267,1
536,21,3,882320267,2
536,21,3,882320267,5
536,21,3,882320267,12
536,21,3,882320267,16
193,403,3,889125945,1
193,403,3,889125945,2
193,403,3,889125945,6
193,403,3,889125945,8
64,144,3,889737771,1
64,144,3,889737771,16
586,628,3,884064631,6
586,628,3,884064631,8
492,186,3,879969539,1
492,186,3,879969539,5
492,186,3,879969539,12
214,171,4,891544323,5
214,171,4,891544323,15
556,479,5,882136162,13
556,479,5,882136162,16
73,179,5,888626041,15
308,275,4,887737891,8
308,275,4,887737891,14
271,546,2,885848102,1
271,546,2,885848102,16
49,557,3,888066394,8
49,557,3,888066394,12
311,133,3,884364652,8
311,133,3,884364652,14
311,133,3,884364652,17
497,810,3,879310941,1
436,1468,5,887770668,8
405,1478,1,885546636,1
405,1478,1,885546636,6
405,1478,1,885546636,8
301,197,5,882075774,8
301,197,5,882075774,14
184,203,3,889908571,18
527,324,3,879455415,13
157,286,5,874813268,8
157,286,5,874813268,14
157,286,5,874813268,17
493,763,4,884130593,5
497,229,2,879310850,1
497,229,2,879310850,2
497,229,2,879310850,15
90,990,3,891382522,8
90,990,3,891382522,14
303,215,5,879467413,8
378,686,4,880056350,1
378,686,4,880056350,8
164,515,4,889401906,1
164,515,4,889401906,8
164,515,4,889401906,17
402,286,5,876266650,8
402,286,5,876266650,14
402,286,5,876266650,17
467,298,4,879532385,1
467,298,4,879532385,15
467,298,4,879532385,16
276,388,2,874792094,1
276,388,2,874792094,5
363,423,3,891495711,4
363,423,3,891495711,8
363,423,3,891495711,9
363,423,3,891495711,15
181,117,2,878962918,1
181,117,2,878962918,2
181,117,2,878962918,16
585,1488,4,891283921,8
119,412,4,874775136,5
91,210,5,891439208,1
91,210,5,891439208,2
541,465,4,883874716,2
541,465,4,883874716,4
541,465,4,883874716,14
222,732,4,878183425,5
222,732,4,878183425,14
455,1034,2,879110767,1
455,1034,2,879110767,2
201,466,4,884113453,16
464,301,4,878354829,5
288,190,1,886374286,8
288,190,1,886374286,17
587,748,1,892871438,1
587,748,1,892871438,14
587,748,1,892871438,16
378,729,4,880046069,8
562,462,5,879196074,8
562,462,5,879196074,14
291,941,4,874868284,5
291,941,4,874868284,8
536,511,5,882359603,2
536,511,5,882359603,17
313,632,4,891013620,8
489,873,3,891447008,5
489,873,3,891447008,14
64,423,4,889739569,4
64,423,4,889739569,8
64,423,4,889739569,9
64,423,4,889739569,15
532,1415,2,892520390,1
532,1415,2,892520390,4
533,430,5,879191972,5
533,430,5,879191972,17
145,294,4,875269871,5
181,876,1,878961781,1
181,876,1,878961781,5
405,184,1,885547952,1
405,184,1,885547952,2
405,184,1,885547952,5
405,184,1,885547952,11
405,184,1,885547952,15
399,1244,3,882341607,1
393,243,4,887742916,4
393,243,4,887742916,5
508,216,5,883768886,5
508,216,5,883768886,14
527,193,3,879455680,8
494,322,2,879540819,13
494,322,2,879540819,16
151,474,5,879524222,15
151,474,5,879524222,17
416,9,5,893212572,8
57,284,3,883697158,5
57,284,3,883697158,14
464,294,4,878354721,5
416,469,4,893141989,8
468,293,5,875280395,6
468,293,5,875280395,8
28,609,3,881956220,5
495,742,5,888632888,8
495,742,5,888632888,16
588,721,5,890023722,5
250,258,4,878088969,8
250,258,4,878088969,15
201,230,3,884112487,1
201,230,3,884112487,2
201,230,3,884112487,15
506,82,5,874873745,1
506,82,5,874873745,2
506,82,5,874873745,15
546,288,4,885141260,11
546,288,4,885141260,16
234,432,4,892079722,3
234,432,4,892079722,4
234,432,4,892079722,12
354,258,4,891180399,8
354,258,4,891180399,15
551,121,5,892783411,1
551,121,5,892783411,15
551,121,5,892783411,17
283,21,3,879297867,1
283,21,3,879297867,2
283,21,3,879297867,5
283,21,3,879297867,12
283,21,3,879297867,16
550,323,5,883425465,1
550,323,5,883425465,16
536,582,2,882360100,8
536,582,2,882360100,14
488,9,4,891294063,8
486,936,3,879874629,5
486,936,3,879874629,8
486,936,3,879874629,14
357,476,3,878951616,5
402,515,5,876266860,1
402,515,5,876266860,8
402,515,5,876266860,17
387,428,4,886482969,5
326,181,4,879875592,1
326,181,4,879875592,2
326,181,4,879875592,14
326,181,4,879875592,15
326,181,4,879875592,17
503,714,4,880383126,8
503,714,4,880383126,14
521,182,3,884477993,6
521,182,3,884477993,8
394,233,3,881058062,1
545,22,3,879899158,1
545,22,3,879899158,8
545,22,3,879899158,17
518,7,3,876823197,8
518,7,3,876823197,15
532,734,3,874791786,5
378,99,4,880045791,3
378,99,4,880045791,4
378,99,4,880045791,12
399,754,3,882340242,6
399,754,3,882340242,16
206,749,2,888179980,5
206,749,2,888179980,14
458,32,4,886395963,7
402,10,2,876266985,8
402,10,2,876266985,17
207,462,3,877845656,8
207,462,3,877845656,14
416,1,5,893212483,3
416,1,5,893212483,4
416,1,5,893212483,5
342,125,2,875318585,8
342,125,2,875318585,14
392,515,5,891038110,1
392,515,5,891038110,8
392,515,5,891038110,17
445,235,1,891200272,1
445,235,1,891200272,5
445,235,1,891200272,15
445,235,1,891200272,17
489,689,5,891447913,1
489,689,5,891447913,16
102,1240,2,883748450,3
102,1240,2,883748450,15
456,410,4,881372160,5
425,232,3,878738548,1
425,232,3,878738548,5
425,232,3,878738548,18
417,518,5,879647604,8
389,739,2,880088229,5
389,739,2,880088229,14
577,204,4,880474338,5
577,204,4,880474338,15
517,111,3,892659922,5
517,111,3,892659922,14
493,98,4,884131460,8
493,98,4,884131460,16
264,645,4,886123358,7
318,70,5,884496368,5
318,70,5,884496368,14
429,238,5,882384526,5
549,50,5,881672199,1
549,50,5,881672199,2
549,50,5,881672199,14
549,50,5,881672199,15
549,50,5,881672199,17
391,58,4,877398898,8
291,1,5,874834481,3
291,1,5,874834481,4
291,1,5,874834481,5
201,1006,2,884112136,8
201,1006,2,884112136,15
343,950,3,876403121,8
374,978,2,880936233,13
374,978,2,880936233,16
320,570,4,884749384,18
504,167,3,887909556,5
389,642,4,880087804,6
389,642,4,880087804,8
389,642,4,880087804,10
551,161,5,892782936,1
551,161,5,892782936,14
126,340,5,887854982,8
334,151,4,891544925,2
334,151,4,891544925,4
334,151,4,891544925,5
518,100,4,876822967,6
518,100,4,876822967,8
518,100,4,876822967,16
283,294,4,879297013,5
72,77,4,880036945,8
72,77,4,880036945,16
30,892,4,884310496,4
30,892,4,884310496,5
30,892,4,884310496,9
278,313,5,891294932,1
278,313,5,891294932,8
278,313,5,891294932,14
479,879,4,879459657,1
479,879,4,879459657,16
479,879,4,879459657,17
336,1051,2,877757094,5
500,208,4,883873745,5
500,208,4,883873745,11
110,258,4,886987183,8
110,258,4,886987183,15
311,539,4,884364268,4
