user_id,item_id,rating,timestamp,genre_ids
297,118,3,875239495,"[1, 2, 16]"
450,194,5,882373786,"[5, 6]"
377,1105,3,891296275,"[1, 2, 16]"
293,924,2,888904814,"[2, 8]"
436,742,5,887769050,"[8, 16]"
22,871,3,878886750,[5]
222,808,3,881060130,"[1, 8]"
37,948,4,880915407,"[5, 14]"
62,162,4,879375843,[8]
389,1286,5,880087873,"[5, 12, 14]"
448,262,4,891888042,[8]
457,182,4,882396659,"[6, 8]"
235,79,4,889655468,"[1, 16]"
447,234,4,878855782,"[1, 11]"
454,161,4,888267198,"[1, 14]"
456,175,3,881372946,[15]
6,100,5,883599176,"[6, 8, 16]"
342,160,3,874984365,[8]
397,117,3,885349610,"[1, 2, 16]"
181,690,3,878961511,"[8, 17]"
334,408,4,891547912,"[3, 5, 16]"
339,1,5,891032349,"[3, 4, 5]"
425,259,1,890346825,"[4, 5]"
206,313,5,888179565,"[1, 8, 14]"
379,82,4,880525540,"[1, 2, 15]"
450,902,4,889569016,"[5, 6, 13, 16]"
417,762,3,879646712,[8]
405,192,5,885545401,[8]
96,96,4,884403531,"[1, 15, 16]"
387,55,3,886479649,"[6, 8, 14, 16]"
62,921,2,879375287,"[8, 14]"
145,796,3,875272833,"[5, 14]"
258,272,5,885700811,[8]
324,9,5,880575449,[8]
339,196,4,891033416,[8]
358,59,4,891269617,[8]
125,50,5,892836362,"[1, 2, 14, 15, 17]"
417,1047,4,879646388,[5]
426,429,5,879444081,"[8, 15]"
287,748,4,875333873,"[1, 14, 16]"
405,1586,1,885549464,"[1, 6, 8]"
303,185,5,879467465,"[11, 14, 16]"
25,275,4,885853335,"[8, 14]"
24,117,4,875246216,"[1, 2, 16]"
60,1123,4,883327997,[8]
416,734,3,886319434,[5]
192,258,5,881366456,"[8, 15]"
406,647,5,879792811,"[8, 17]"
286,214,1,889651605,"[8, 12, 17]"
283,194,4,879298295,"[5, 6]"
12,318,5,879960826,"[8, 17]"
414,294,2,884999128,[5]
154,135,5,879139003,"[8, 13, 15, 16]"
91,357,5,891439271,[8]
440,1038,5,891550404,[16]
343,100,5,876402668,"[6, 8, 16]"
267,727,4,878972289,"[8, 14]"
328,623,3,885048801,"[4, 5]"
433,325,2,880585554,"[8, 16]"
428,343,2,885944093,"[1, 11, 15]"
60,443,4,883327847,[11]
354,498,4,891217610,"[1, 2, 14, 17]"
343,188,4,876407749,"[1, 8, 17]"
320,156,5,884750574,"[6, 16]"
410,748,2,888626857,"[1, 14, 16]"
303,825,3,879485016,"[1, 15, 16]"
64,125,2,889739678,"[8, 14]"
263,22,5,891298107,"[1, 8, 17]"
174,476,4,886434136,[5]
453,246,5,877552590,"[8, 14]"
125,801,3,892838424,[5]
301,22,4,882075859,"[1, 8, 17]"
416,246,4,876697205,"[8, 14]"
88,886,5,891038103,"[14, 16]"
451,294,5,879012470,[5]
435,185,4,884131741,"[11, 14, 16]"
287,250,3,875334060,"[1, 15]"
393,313,4,887742040,"[1, 8, 14]"
184,164,3,889911434,"[1, 2, 15, 16]"
405,1318,1,885549789,[7]
276,549,3,874791194,"[8, 14, 17]"
420,302,4,891356790,"[6, 10, 13, 16]"
444,751,4,890247172,"[1, 14, 16]"
417,23,3,879647118,"[8, 16]"
234,218,2,892335541,[16]
394,117,5,880887462,"[1, 2, 16]"
426,486,3,879444604,"[5, 14]"
34,286,5,888602513,"[8, 14, 17]"
366,854,5,888857750,"[5, 11]"
114,179,5,881260611,[15]
233,249,5,883356871,[5]
354,479,4,891217249,"[13, 16]"
378,110,3,880333027,"[1, 2, 5, 17]"
92,925,3,875640214,"[15, 16]"
401,13,2,891033204,[5]
148,993,4,877400154,"[2, 3, 4, 5, 12]"
73,173,5,888625292,"[1, 2, 5, 14]"
55,257,3,878176084,"[1, 2, 5, 15]"
217,176,4,889069842,"[1, 15, 16, 17]"
94,810,3,891723076,[1]
207,191,4,877124663,"[8, 13]"
123,143,5,879872406,[12]
442,129,4,883391146,"[6, 8, 14, 16]"
99,472,3,885679210,"[1, 2, 9]"
429,127,4,882384603,"[1, 6, 8]"
76,327,3,875027271,"[6, 8, 13]"
201,100,4,884111485,"[6, 8, 16]"
436,226,4,887770640,"[1, 16]"
287,298,4,875333965,"[1, 15, 16]"
157,508,5,886890712,[8]
343,52,5,876404793,[8]
437,652,4,881001983,"[5, 8]"
393,36,3,889731618,"[8, 14]"
206,340,3,888180082,[8]
98,173,1,880498935,"[1, 2, 5, 14]"
425,210,3,890346998,"[1, 2]"
130,433,3,875216718,[5]
450,1263,4,882396799,[8]
85,250,3,882592687,"[1, 15]"
366,219,5,888857932,[11]
379,270,3,888646058,"[8, 15, 16]"
380,449,3,885480902,"[1, 2, 15]"
397,657,5,885349759,"[10, 16]"
361,173,5,879440774,"[1, 2, 5, 14]"
347,721,5,881654715,[5]
305,237,2,886322796,"[8, 14]"
181,986,2,878963038,[16]
447,100,5,878854552,"[6, 8, 16]"
398,152,4,875721702,"[5, 15]"
160,969,1,876861185,"[3, 4]"
214,340,3,891542735,[8]
327,344,4,887744167,[8]
293,747,2,888905819,"[5, 14]"
394,97,4,880888223,"[2, 8, 18]"
449,282,3,879958953,[8]
42,866,4,881105972,"[5, 14]"
264,671,4,886122261,[11]
439,13,3,882893171,[5]
222,215,4,878183481,[8]
248,114,5,884534901,[3]
82,1162,1,884714361,[5]
388,326,5,886438122,"[1, 8, 17]"
62,55,5,879373692,"[6, 8, 14, 16]"
390,328,4,879693677,"[1, 13, 14, 16]"
307,145,4,879283672,"[1, 15, 16]"
55,273,5,878176047,"[1, 6, 16]"
224,15,4,888103611,[8]
15,815,1,879456108,"[8, 14]"
89,213,4,879459859,"[8, 14]"
250,96,2,878090254,"[1, 15, 16]"
130,890,4,880396249,"[1, 2]"
374,651,4,880395320,"[1, 8, 17]"
254,1133,3,886475682,"[2, 4, 9]"
318,142,4,884496219,"[2, 4, 12]"
186,596,4,879024459,"[3, 4, 12]"
96,79,4,884403500,"[1, 16]"
311,451,3,884366397,"[5, 12, 14]"
450,64,4,882373656,[8]
452,435,3,885476560,"[1, 5, 18]"
99,273,5,886780105,"[1, 6, 16]"
308,492,3,887737535,[8]
90,514,3,891384423,"[5, 14]"
65,216,4,879217912,"[5, 14]"
393,805,2,889555410,"[5, 13]"
450,1036,2,882468686,"[5, 9]"
367,379,4,876690048,[11]
385,257,3,879440236,"[1, 2, 5, 15]"
150,458,4,878746720,[8]
254,679,2,886472434,"[1, 2]"
330,73,5,876546782,"[1, 5, 18]"
380,631,4,885478668,"[1, 8, 14, 17]"
274,164,5,878946644,"[1, 2, 15, 16]"
409,325,4,881105077,"[8, 16]"
238,298,5,883576398,"[1, 15, 16]"
268,1065,4,875310824,"[7, 17]"
97,357,5,884239493,[8]
221,76,4,875246662,"[6, 8]"
313,218,2,891029847,[16]
10,144,4,877892110,"[1, 16]"
450,942,5,882812558,[8]
109,380,5,880578093,"[1, 2, 15]"
268,527,4,875309430,[8]
354,131,3,891217811,"[8, 14]"
312,520,5,891698254,"[2, 17]"
145,238,4,882181859,[5]
253,98,5,891628295,"[8, 16]"
354,692,2,891307114,"[5, 8, 14]"
458,1101,4,886397931,"[8, 13]"
270,258,3,876953744,"[8, 15]"
429,1028,3,882386601,"[5, 14]"
381,133,5,892697413,"[8, 14, 17]"
12,282,5,879960679,[8]
13,678,3,882140792,"[8, 16]"
392,872,4,891037790,[14]
52,475,4,882922357,[8]
198,660,4,884208624,[8]
262,736,3,879794829,"[8, 14]"
342,1163,3,875318266,[8]
442,572,3,883391344,"[1, 16]"
314,111,4,877886641,"[5, 14]"
279,831,5,875744257,"[1, 2, 15, 16]"
288,318,4,886374316,"[8, 17]"
256,121,5,882151123,"[1, 15, 17]"
401,473,1,891034050,"[3, 4, 12]"
303,948,2,879466249,"[5, 14]"
280,1181,2,891700496,"[1, 5]"
99,338,4,885678539,[5]
194,95,3,879521719,"[3, 4, 5, 12]"
347,98,5,881654359,"[8, 16]"
96,198,5,884403465,[16]
405,941,1,885546577,"[5, 8]"
164,1025,4,889401510,"[1, 8, 16]"
92,727,4,875653242,"[8, 14]"
381,485,4,892696347,"[12, 14]"
41,286,4,890685449,"[8, 14, 17]"
303,286,5,879465986,"[8, 14, 17]"
293,22,3,888905819,"[1, 8, 17]"
311,318,5,884364569,"[8, 17]"
58,194,3,884304747,"[5, 6]"
338,480,5,879438114,"[5, 16]"
117,298,5,886020525,"[1, 15, 16]"
407,163,3,876338691,[5]
16,812,2,877723882,"[2, 4]"
92,725,3,875907727,[5]
274,181,5,878945365,"[1, 2, 14, 15, 17]"
129,327,3,883244060,"[6, 8, 13]"
416,230,4,886316797,"[1, 2, 15]"
308,675,4,887740367,[11]
450,467,4,882374332,[8]
447,68,5,878855819,"[1, 14, 16]"
390,289,3,879693677,"[8, 12]"
239,340,5,889178513,[8]
220,268,4,881197771,"[8, 14]"
339,411,2,891035420,"[5, 9, 14, 15]"
409,168,5,881107410,[5]
276,154,4,874791747,[5]
267,222,4,878970681,"[1, 2, 15]"
13,210,3,882140455,"[1, 2]"
451,300,4,879012550,"[1, 16]"
430,129,5,877225547,"[6, 8, 14, 16]"
437,1153,5,880141962,"[8, 12]"
256,748,4,882150192,"[1, 14, 16]"
303,507,5,879466604,[8]
401,162,5,891033395,[8]
437,118,2,880142991,"[1, 2, 16]"
416,54,5,893212929,"[1, 8, 16]"
295,191,5,879517033,"[8, 13]"
125,1249,3,892838322,[5]
181,329,1,878961781,"[6, 8, 16]"
219,215,5,889403843,[8]
313,226,4,891028241,"[1, 16]"
383,483,5,891192986,"[8, 14, 17]"
406,238,2,879445475,[5]
222,248,4,877563506,"[5, 6]"
182,123,4,885612994,"[5, 11]"
184,254,2,889907569,"[1, 2, 6]"
295,94,4,879518339,"[4, 5]"
256,831,4,882152943,"[1, 2, 15, 16]"
325,345,3,891477660,"[5, 8]"
160,864,1,876770673,[5]
128,54,2,879968415,"[1, 8, 16]"
437,499,5,880141962,[8]
327,419,4,887822832,"[4, 5, 12]"
116,993,2,876453376,"[2, 3, 4, 5, 12]"
267,480,4,878971438,"[5, 16]"
378,665,2,880333261,"[1, 11, 15, 16]"
13,524,4,886302261,[5]
48,425,3,879434850,[5]
405,565,2,885548474,"[11, 16]"
307,462,4,879284095,"[8, 14]"
258,332,5,885701024,"[6, 8, 16]"
181,763,1,878962955,[5]
5,379,3,875720814,[11]
416,287,4,878879237,[8]
130,684,5,875802236,"[1, 16]"
184,942,3,889909768,[8]
46,294,2,883611307,[5]
378,328,3,892382903,"[1, 13, 14, 16]"
378,433,4,880045652,[5]
407,418,4,876338910,"[3, 4, 12]"
43,237,4,875975579,"[8, 14]"
246,1232,1,884923425,[7]
398,393,5,875732738,[5]
450,1212,4,882396799,"[8, 13, 14]"
355,872,4,879486529,[14]
397,322,1,875063613,"[13, 16]"
399,273,3,882340657,"[1, 6, 16]"
343,729,3,876407291,[8]
458,144,4,886396390,"[1, 16]"
456,715,3,881373697,"[5, 8]"
108,471,2,879880076,"[8, 17]"
405,228,1,885547910,"[1, 2, 15]"
94,23,5,885870284,"[8, 16]"
296,269,5,884196258,[5]
151,546,2,879543400,"[1, 16]"
102,1239,2,888802319,"[1, 2, 14]"
314,246,5,877886375,"[8, 14]"
295,142,4,879518590,"[2, 4, 12]"
345,235,3,884991285,"[1, 5, 15, 17]"
70,193,4,884149646,[8]
63,1137,5,875747556,"[8, 14]"
325,483,5,891478079,"[8, 14, 17]"
44,245,4,878340887,"[1, 8, 16, 17]"
268,554,3,875744388,"[1, 2]"
144,195,5,888105081,"[1, 15, 16]"
308,692,3,887738469,"[5, 8, 14]"
363,825,4,891497881,"[1, 15, 16]"
334,840,4,891545674,"[1, 8, 18]"
423,898,4,891394952,[8]
436,845,5,887771269,[5]
28,800,4,881961904,"[11, 16]"
82,519,4,878770028,[2]
21,452,4,874951727,"[1, 11]"
451,872,2,879012857,[14]
406,591,3,879446062,"[8, 16]"
406,713,4,879539855,[8]
13,11,1,882397146,"[6, 16]"
346,176,4,874947747,"[1, 15, 16, 17]"
151,1109,4,879542414,"[8, 16]"
406,490,3,879446228,"[5, 14, 16]"
311,480,4,884364593,"[5, 16]"
76,89,4,875027507,"[10, 15]"
97,202,5,884239449,"[5, 14]"
1,188,3,875073128,"[1, 8, 17]"
70,186,4,884065703,"[1, 5, 12]"
412,480,4,879717147,"[5, 16]"
312,713,5,891698334,[8]
399,1459,3,882345473,[12]
92,2,3,875653699,"[1, 2, 16]"
321,20,3,879440160,"[8, 14]"
296,435,5,884197108,"[1, 5, 18]"
363,1074,2,891497679,"[5, 8]"
268,1079,3,875742916,"[5, 12]"
328,203,5,885045931,[18]
43,71,4,883955675,"[3, 4, 12]"
290,205,3,880473777,"[8, 17]"
417,769,1,880953071,"[1, 2, 13, 15]"
267,1471,2,878974509,[16]
345,1047,4,884991457,[5]
57,298,3,883697293,"[1, 15, 16]"
393,21,3,887744765,"[1, 2, 5, 12, 16]"
457,704,4,882397240,"[8, 14]"
305,183,4,886324028,"[1, 11, 15, 16]"
37,265,4,880930072,"[1, 16]"
210,210,5,887730532,"[1, 2]"
455,293,4,879109110,"[6, 8]"
49,179,5,888066446,[15]
85,208,5,879828941,"[5, 11]"
193,722,3,889126402,[5]
221,109,2,875244369,"[5, 15]"
59,566,4,888206485,"[1, 2, 16]"
7,553,3,892134010,"[8, 14]"
435,696,3,884132342,"[8, 16]"
184,497,4,889909409,[5]
215,179,4,891435107,[15]
154,414,4,879138910,[5]
426,430,3,879445005,"[5, 17]"
364,269,4,875931309,[5]
250,117,3,878089628,"[1, 2, 16]"
457,636,4,882548466,"[1, 2, 15, 16]"
393,70,3,889555251,"[5, 14]"
243,1281,5,879989217,[8]
345,272,5,884900426,[8]
429,26,3,882386333,[5]
222,111,3,877563820,"[5, 14]"
44,176,5,883613372,"[1, 15, 16, 17]"
224,403,4,888104522,"[1, 2, 6, 8]"
344,301,4,889813946,[5]
450,97,4,882396351,"[2, 8, 18]"
401,661,3,891033158,[18]
301,719,4,882079542,"[5, 17]"
442,38,3,883390674,"[15, 16]"
394,979,5,881060177,"[8, 16]"
13,842,2,882399156,"[4, 5, 8]"
42,276,1,881105405,"[8, 14]"
454,487,4,888266565,"[5, 14]"
422,477,4,875130027,"[4, 5]"
450,762,3,882469627,[8]
379,52,4,880741002,[8]
454,484,3,881960445,"[10, 13]"
379,177,4,886835699,"[1, 18]"
18,921,5,880132437,"[8, 14]"
347,151,3,881652480,"[2, 4, 5]"
312,609,3,891698634,[5]
407,949,3,875045685,"[8, 14]"
148,204,3,877016912,"[5, 15]"
327,9,5,887819860,[8]
220,319,4,881197771,"[5, 12, 14]"
317,323,2,891446819,"[1, 16]"
405,541,1,885548162,"[1, 2]"
35,332,4,875459237,"[6, 8, 16]"
49,219,1,888067405,[11]
101,1047,2,877136424,[5]
159,412,3,880557824,[5]
381,175,5,892696268,[15]
303,1047,2,879485277,[5]
385,87,3,879441942,[8]
56,402,5,892677186,"[5, 14, 16]"
334,1137,4,891544764,"[8, 14]"
267,450,2,878974128,"[1, 2, 15]"
228,690,5,889387173,"[8, 17]"
198,280,3,884206401,"[8, 14]"
286,1504,4,877534903,[5]
58,32,5,884304812,[7]
345,582,5,884992807,"[8, 14]"
208,186,4,883108518,"[1, 5, 12]"
6,480,4,883601089,"[5, 16]"
424,9,5,880859623,[8]
246,101,2,884922740,"[1, 2, 3, 11, 15]"
401,225,1,891032474,"[4, 5]"
299,278,3,877879980,"[8, 14]"
226,250,4,883890491,"[1, 15]"
1,102,2,889751736,"[3, 4]"
347,223,4,881653669,"[8, 16]"
426,182,2,879442702,"[6, 8]"
144,655,5,888105116,"[2, 5, 8]"
370,604,4,879434804,[5]
396,322,4,884645790,"[13, 16]"
457,443,4,882396989,[11]
59,511,5,888204965,"[2, 17]"
82,265,4,878770169,"[1, 16]"
198,455,3,884206191,[1]
128,402,1,879969136,"[5, 14, 16]"
399,400,3,882349170,"[4, 5]"
405,514,1,885547221,"[5, 14]"
372,286,5,876868994,"[8, 14, 17]"
450,143,5,882394364,[12]
330,70,4,876546470,"[5, 14]"
336,158,3,877756618,[5]
299,393,2,889503503,[5]
183,270,3,891462811,"[8, 15, 16]"
447,879,3,878854056,"[1, 16, 17]"
407,62,3,876348318,"[1, 2, 15]"
7,515,3,891350757,"[1, 8, 17]"
83,391,2,880308783,"[1, 5]"
1,69,3,875072262,"[5, 14, 17]"
322,182,5,887314417,"[6, 8]"
320,50,4,884749227,"[1, 2, 14, 15, 17]"
385,189,5,881530739,"[3, 5]"
444,906,4,891979402,"[8, 14]"
351,286,5,879481386,"[8, 14, 17]"
360,423,4,880355623,"[4, 8, 9, 15]"
343,546,1,876403348,"[1, 16]"
21,931,2,874951446,"[15, 16]"
130,554,4,876252288,"[1, 2]"
261,304,3,890454941,"[2, 4]"
89,150,5,879441452,"[5, 8]"
94,8,5,885873653,"[4, 5, 8]"
450,583,4,882473914,"[6, 16]"
348,924,4,886523361,"[2, 8]"
367,200,4,876689962,[11]
381,49,2,892696328,"[5, 14]"
405,623,1,885549004,"[4, 5]"
401,501,2,891033184,"[3, 4, 12]"
218,100,4,877488692,"[6, 8, 16]"
378,172,4,880045886,"[1, 2, 8, 14, 15, 17]"
234,288,3,891033738,"[11, 16]"
402,48,5,876267173,[7]
332,54,4,888360396,"[1, 8, 16]"
345,126,5,884991105,[8]
158,124,4,880134261,"[8, 13]"
429,464,3,882386171,[8]
393,1043,3,889728324,[5]
442,636,5,883390416,"[1, 2, 15, 16]"
387,268,3,886479430,"[8, 14]"
379,152,5,880740518,"[5, 15]"
416,254,2,878879391,"[1, 2, 6]"
125,479,4,879454386,"[13, 16]"
82,174,5,878769478,"[1, 2]"
379,603,5,880526074,"[13, 16]"
286,472,3,876522340,"[1, 2, 9]"
294,406,2,877819941,"[11, 16]"
450,480,4,882372178,"[5, 16]"
119,982,4,874775406,"[1, 2, 16]"
405,216,2,885547124,"[5, 14]"
64,157,4,879365491,"[8, 17]"
313,414,3,891016425,[5]
359,246,3,886453214,"[8, 14]"
363,403,3,891496414,"[1, 2, 6, 8]"
62,47,4,879375537,"[5, 8]"
310,181,4,879436104,"[1, 2, 14, 15, 17]"
92,367,3,875654533,[5]
276,628,4,874786538,"[6, 8]"
406,511,5,879792811,"[2, 17]"
90,155,5,891385040,"[12, 14]"
270,253,5,876954733,"[8, 14]"
181,925,2,878963418,"[15, 16]"
177,59,4,880130825,[8]
121,181,5,891390014,"[1, 2, 14, 15, 17]"
215,354,4,891434619,"[5, 14]"
294,1132,4,889242788,"[8, 14]"
426,526,4,879444734,"[1, 2, 8]"
176,303,3,886047118,[8]
405,87,1,885546112,[8]
393,223,4,887746119,"[8, 16]"
407,182,4,887833034,"[6, 8]"
328,222,3,885046655,"[1, 2, 15]"
462,682,5,886365231,"[11, 13, 16]"
269,100,5,891446246,"[6, 8, 16]"
450,846,3,882471524,"[8, 14]"
327,1100,4,888251464,"[5, 8, 14]"
383,197,5,891192888,"[8, 14]"
339,265,3,891034779,"[1, 16]"
391,300,2,877398619,"[1, 16]"
90,547,3,891385899,[6]
213,318,5,878955533,"[8, 17]"
320,184,5,884749360,"[1, 2, 5, 11, 15]"
354,605,3,891218271,[12]
152,157,5,882476486,"[8, 17]"
442,29,3,883390641,"[1, 2, 5, 6]"
378,636,3,880055186,"[1, 2, 15, 16]"
110,790,4,886989399,[5]
407,147,4,887833034,"[1, 16]"
327,195,4,887744277,"[1, 15, 16]"
363,101,1,891496953,"[1, 2, 3, 11, 15]"
130,331,3,875801345,"[2, 16]"
457,775,3,882551021,"[5, 8, 14]"
286,393,4,877534481,[5]
416,607,5,893212622,"[14, 16]"
29,294,4,882820730,[5]
188,864,2,875072148,[5]
387,1199,5,886480970,"[5, 11]"
271,38,2,885849648,"[15, 16]"
382,717,3,875946347,"[8, 16]"
30,1013,3,875060334,"[1, 2, 16]"
334,512,4,891547148,"[5, 8, 14]"
222,270,2,878181181,"[8, 15, 16]"
387,24,5,886484522,"[1, 2, 6]"
459,934,3,879563639,[8]
92,955,4,875658312,"[8, 14]"
276,262,4,892436298,[8]
96,176,4,884403758,"[1, 15, 16, 17]"
7,491,5,891351432,"[1, 2]"
276,652,4,889174849,"[5, 8]"
14,18,3,879119260,[8]
254,136,4,886471695,[8]
452,191,5,876299004,"[8, 13]"
210,420,4,887737487,"[3, 4, 12]"
407,265,3,876344062,"[1, 16]"
228,98,3,889388607,"[8, 16]"
82,202,4,878769777,"[5, 14]"
450,561,4,887660762,"[8, 11]"
235,494,4,889655112,[5]
267,216,4,878972586,"[5, 14]"
453,697,4,877561235,[8]
409,133,4,881108455,"[8, 14, 17]"
102,102,3,883748488,"[3, 4]"
259,317,5,874809057,[8]
435,576,3,884133447,"[1, 2, 6]"
63,1009,4,875747731,[8]
305,1104,4,886323779,"[5, 6, 8]"
377,313,5,891295989,"[1, 8, 14]"
299,1214,2,889502528,[8]
7,118,2,891353411,"[1, 2, 16]"
423,300,3,891394874,"[1, 16]"
271,31,4,885849325,"[8, 16, 17]"
173,268,4,877556626,"[8, 14]"
279,1108,1,892174273,[8]
398,176,4,875725256,"[1, 15, 16, 17]"
63,255,4,875747556,"[5, 14]"
38,526,1,892430636,"[1, 2, 8]"
59,227,3,888206015,"[1, 2, 15]"
317,351,3,891446819,[11]
92,73,3,875656474,"[1, 5, 18]"
392,632,5,891039015,[8]
425,1314,3,878738813,"[1, 2, 16]"
388,690,5,886438540,"[8, 17]"
39,347,4,891400704,"[5, 8]"
367,567,4,876690077,[11]
417,200,4,879647708,[11]
436,1522,2,887771123,[16]
409,604,4,881108364,[5]
457,192,5,882395018,[8]
7,537,3,891352749,[8]
92,476,2,886443602,[5]
43,302,4,887731794,"[6, 10, 13, 16]"
417,131,4,879647254,"[8, 14]"
94,431,4,891721716,"[1, 2]"
374,210,4,880395202,"[1, 2]"
247,28,5,893097024,"[1, 8, 16]"
301,1012,4,882074613,"[5, 8]"
299,475,4,877877600,[8]
73,271,2,888792294,"[1, 2, 15, 17]"
10,698,4,877888877,[8]
427,319,3,879700486,"[5, 12, 14]"
449,1194,4,880410624,"[6, 8]"
392,847,4,891039015,"[7, 8]"
393,323,2,887742916,"[1, 16]"
194,235,2,879541343,"[1, 5, 15, 17]"
434,406,3,886725027,"[11, 16]"
221,33,4,875246632,"[1, 14, 16]"
16,7,5,877724066,"[8, 15]"
416,936,5,893214127,"[5, 8, 14]"
454,87,4,881960296,[8]
243,137,3,879987084,[8]
277,285,4,879543486,[8]
363,1052,3,891500134,"[5, 11]"
384,347,4,891273509,"[5, 8]"
295,648,4,879517324,"[5, 14]"
207,181,3,877878828,"[1, 2, 14, 15, 17]"
268,302,5,876513584,"[6, 10, 13, 16]"
116,914,2,892683732,"[6, 8, 13, 16]"
381,459,4,892696738,[8]
450,487,4,887660504,"[5, 14]"
244,628,4,880604346,"[6, 8]"
436,157,5,887768982,"[8, 17]"
184,995,3,889907044,[5]
416,22,5,893212623,"[1, 8, 17]"
326,234,3,879875797,"[1, 11]"
455,755,3,879112189,"[1, 2, 4, 9, 15]"
457,708,4,882398002,[8]
303,483,5,879466795,"[8, 14, 17]"
100,1238,2,891375068,[8]
397,479,4,885349865,"[13, 16]"
268,582,5,875309344,"[8, 14]"
303,940,2,879485659,[5]
130,218,5,875801388,[16]
7,53,5,891354689,"[1, 16]"
11,12,2,891904194,"[6, 16]"
297,222,4,874954845,"[1, 2, 15]"
59,707,3,888205336,[8]
458,648,4,886395899,"[5, 14]"
102,350,3,892990700,"[1, 13, 16]"
324,307,5,880574766,"[6, 11, 13, 16]"
275,226,3,880314914,"[1, 16]"
85,179,4,879454272,[15]
56,64,5,892678482,[8]
194,70,3,879522324,"[5, 14]"
350,193,4,882347653,[8]
119,322,4,874774449,"[13, 16]"
223,332,4,891548802,"[6, 8, 16]"
456,943,4,881372946,[16]
454,1299,2,888266991,"[8, 14]"
234,589,3,892078567,[18]
429,229,2,882385613,"[1, 2, 15]"
378,1107,3,880056351,[8]
460,10,3,882912371,"[8, 17]"
215,227,5,891436469,"[1, 2, 15]"
129,245,2,883245452,"[1, 8, 16, 17]"
425,322,3,890346597,"[13, 16]"
32,257,4,883717537,"[1, 2, 5, 15]"
83,1165,2,883868300,"[5, 8]"
145,122,1,888398307,[5]
60,842,4,883327175,"[4, 5, 8]"
397,705,5,885350045,"[12, 14]"
23,357,3,874785233,[8]
116,299,3,876452133,"[6, 8, 10]"
455,282,3,879109664,[8]
207,79,4,875509888,"[1, 16]"
318,69,5,884496572,"[5, 14, 17]"
297,47,2,875240090,"[5, 8]"
13,258,4,882139327,"[8, 15]"
15,300,4,879455166,"[1, 16]"
438,50,5,879868005,"[1, 2, 14, 15, 17]"
377,56,4,891298407,"[6, 8]"
412,193,4,879717549,[8]
336,1230,2,877757516,[5]
401,485,4,891033092,"[12, 14]"
336,926,1,877758935,[5]
102,577,3,892993895,"[5, 15]"
117,1014,3,886021192,[5]
291,284,4,874833687,"[5, 14]"
10,474,4,877886783,"[15, 17]"
110,550,3,886988664,"[1, 16]"
270,77,2,876956038,"[8, 16]"
389,705,5,879991196,"[12, 14]"
90,1020,5,891384997,"[13, 16]"
87,90,2,879877127,"[5, 14, 16]"
13,379,1,882396984,[11]
290,515,3,880473918,"[1, 8, 17]"
286,167,5,877533419,[5]
91,526,4,891439471,"[1, 2, 8]"
384,748,4,891274028,"[1, 14, 16]"
313,542,3,891017585,"[3, 4, 12, 14]"
425,273,4,878738435,"[1, 6, 16]"
393,202,3,887746015,"[5, 14]"
75,118,3,884050760,"[1, 2, 16]"
43,51,1,883956562,"[8, 14, 17, 18]"
208,70,3,883108430,"[5, 14]"
120,125,4,889490447,"[8, 14]"
295,496,5,879517682,[8]
332,174,5,888359866,"[1, 2]"
186,95,3,879024535,"[3, 4, 5, 12]"
200,739,4,884130046,"[5, 14]"
370,153,2,879434832,[5]
380,300,3,885481179,"[1, 16]"
20,87,5,879669746,[8]
394,423,5,881057839,"[4, 8, 9, 15]"
452,641,3,875266415,"[8, 17]"
137,597,5,881432987,"[1, 16]"
241,302,3,887249576,"[6, 10, 13, 16]"
178,39,2,882827645,"[1, 6, 15]"
204,874,3,892388976,[8]
131,285,5,883681723,[8]
59,173,5,888205144,"[1, 2, 5, 14]"
160,412,3,876768990,[5]
44,161,4,878347634,"[1, 14]"
28,258,5,881955018,"[8, 15]"
436,546,3,887771826,"[1, 16]"
276,198,5,874795949,[16]
275,435,3,880313886,"[1, 5, 18]"
110,423,4,886987952,"[4, 8, 9, 15]"
456,294,1,881375667,[5]
457,366,4,882549287,[8]
406,24,3,879540026,"[1, 2, 6]"
450,2,4,882474001,"[1, 2, 16]"
234,434,3,892079288,[15]
23,109,3,874784466,"[5, 15]"
21,320,3,874951658,[7]
1,170,5,876892856,"[5, 8, 14]"
436,66,5,887770457,"[5, 14]"
385,1021,5,879441572,[8]
222,825,3,878184675,"[1, 15, 16]"
391,222,2,877399864,"[1, 2, 15]"
462,895,4,886365297,"[11, 16]"
268,288,4,875306477,"[11, 16]"
21,706,2,874951695,[11]
207,527,4,877879172,[8]
291,288,5,874805453,"[11, 16]"
60,524,4,883325994,[5]
438,9,4,879868005,[8]
297,69,3,875240171,"[5, 14, 17]"
461,50,3,885356089,"[1, 2, 14, 15, 17]"
447,252,3,878854975,"[1, 2, 15, 16]"
92,82,2,875654846,"[1, 2, 15]"
28,443,4,881961671,[11]
417,1550,3,879648707,[5]
204,303,5,892389020,[8]
201,658,3,884111677,[8]
103,252,2,880420020,"[1, 2, 15, 16]"
321,190,4,879439562,"[8, 17]"
22,651,4,878887810,"[1, 8, 17]"
279,407,4,875297479,[5]
13,547,1,882397011,[6]
198,198,4,884207654,[16]
437,423,5,880141196,"[4, 8, 9, 15]"
